entry_date,exit_date,code,entry_price,exit_price,gross_return,net_return,score,factors,exit_reason
2026-03-26,2026-03-26,600821,10.9,10.43,-4.32,-4.52,77.00622121678238,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.48437191666522955), 'sentiment': np.float64(2.366737157148563), 'valuation': np.float64(0.9613927877312667), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-26,2026-03-26,300868,48.63,49.05,0.87,0.67,76.94582447849395,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3542303413625885), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0714061108441661), 'liquidity': np.float64(2.3982345246257837)}",T+1平仓
2026-03-26,2026-03-26,000601,8.9,8.45,-5.0,-5.2,76.24881422669128,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4801526353097021), 'sentiment': np.float64(2.336528782351326), 'valuation': np.float64(0.7712417356305467), 'liquidity': np.float64(2.9122381102921744)}",止损(-5%)
2026-03-26,2026-03-26,300335,8.5,9.08,6.85,6.65,76.1467234081918,"{'trend': np.float64(2.3908857352132293), 'momentum': np.float64(3.0), 'quality': np.float64(1.3960948450282036), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0714061108441661), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-27,2026-03-27,300720,67.29,67.15,-0.2,-0.4,81.18508928505342,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.4148048543404204), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7755963791187263), 'liquidity': np.float64(1.4092570564506592)}",T+1平仓
2026-03-27,2026-03-27,601016,5.12,4.93,-3.72,-3.92,78.51158127813827,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4653194330572568), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9691798591033428), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-27,2026-03-27,600982,6.44,7.34,14.08,13.88,78.43221790572879,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5102063508840429), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9876123194603064), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-27,2026-03-27,000601,8.33,7.91,-5.0,-5.2,77.87373809013545,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.49466816314512313), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7859141931902724), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-27,2026-03-27,300385,16.48,15.65,-5.0,-5.2,77.63654550569353,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.246052395021999), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0338705597908213), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-30,2026-03-30,301292,98.21,99.08,0.89,0.69,77.85249993087017,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3601296030127785), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0759629593893902), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-30,2026-03-30,300668,37.48,35.6,-5.0,-5.2,77.66143560667929,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.4209350624338568), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0759629593893902), 'liquidity': np.float64(2.7510128650305927)}",止损(-5%)
2026-03-30,2026-03-30,603687,14.38,16.1,11.95,11.75,77.62884751822952,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6360708138123716), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8690924974224252), 'liquidity': np.float64(2.95318831159957)}",T+1平仓
2026-03-30,2026-03-30,600396,8.47,8.08,-4.56,-4.76,77.52821671724836,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5618738910131528), 'sentiment': np.float64(2.978305900414229), 'valuation': np.float64(0.7542167047852664), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-30,2026-03-30,301306,146.56,160.88,9.77,9.57,77.35763356786595,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.363761995350038), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0759629593893902), 'liquidity': np.float64(2.662824306656003)}",T+1平仓
2026-03-31,2026-03-31,301292,98.1,93.19,-5.0,-5.2,77.82532888599683,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3375635292861914), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0624539006205838), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-31,2026-03-31,600982,6.21,5.95,-4.06,-4.26,77.74646741597942,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.49696080964581607), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9844684919761834), 'liquidity': np.float64(2.5226295793255478)}",T+1平仓
2026-03-31,2026-03-31,600666,6.03,5.72,-5.0,-5.2,77.74478472944253,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5653070862327484), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8135686627135903), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-31,2026-03-31,002192,82.32,78.21,-5.0,-5.2,77.14846810270582,"{'trend': np.float64(2.717270715318023), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5620877715148949), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8943064237654763), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-31,2026-03-31,605299,19.45,21.31,9.56,9.36,77.05399765455766,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6222621784860409), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8393295471235398), 'liquidity': np.float64(2.601863699096778)}",T+1平仓
2026-04-01,2026-04-01,603538,40.94,38.89,-5.0,-5.2,77.66792377503918,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6367117474745027), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8593530058208966), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-04-01,2026-04-01,001400,171.17,179.79,5.04,4.84,77.44639444585084,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.7123441501575678), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8611422987745114), 'liquidity': np.float64(3.0)}",T+1平仓
2026-04-01,2026-04-01,300385,21.07,20.02,-5.0,-5.2,77.44294860161423,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.1809824153958453), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0333328815244316), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-04-01,2026-04-01,002432,76.96,80.86,5.07,4.87,77.10024620626795,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.67231795303841), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9847500505063863), 'liquidity': np.float64(2.4419666092426846)}",T+1平仓
2026-04-01,2026-04-01,603272,33.7,32.02,-5.0,-5.2,76.83277285064335,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4913409299967773), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7769477078824985), 'liquidity': np.float64(2.31730167799079)}",止损(-5%)
2026-04-02,2026-04-02,002580,17.62,17.06,-3.15,-3.35,78.08023770365673,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5932574454997324), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9533366800519772), 'liquidity': np.float64(3.0)}",T+1平仓
2026-04-02,2026-04-02,300834,41.05,39.0,-5.0,-5.2,77.96415665153351,"{'trend': np.float64(1.8474661967987087), 'momentum': np.float64(3.0), 'quality': np.float64(1.3094804751628428), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7729598846578392), 'liquidity': np.float64(1.782957987783559)}",止损(-5%)
2026-04-02,2026-04-02,605299,20.93,22.92,9.49,9.29,77.09750059306612,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6325527631353599), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8417056739238538), 'liquidity': np.float64(2.6466945738004255)}",T+1平仓
2026-04-02,2026-04-02,301128,153.0,150.35,-1.73,-1.93,76.70110084577766,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3656721560196539), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.038219054171568), 'liquidity': np.float64(2.1458276934889295)}",T+1平仓
2026-04-02,2026-04-02,002730,28.08,26.67,-5.0,-5.2,76.58431952845538,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.711143515920753), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8223060462604931), 'liquidity': np.float64(2.500554624957438)}",止损(-5%)
2026-04-03,2026-04-03,300834,47.05,46.67,-0.79,-0.99,81.77744073843596,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.244849981837134), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7779789471010673), 'liquidity': np.float64(2.139302634414236)}",T+1平仓
2026-04-03,2026-04-03,300683,45.12,43.86,-2.79,-2.99,78.00642453469011,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3689200999461268), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.033445255049422), 'liquidity': np.float64(3.0)}",T+1平仓
2026-04-03,2026-04-03,600666,6.22,5.91,-5.0,-5.2,77.72648265821857,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5773850046955561), 'sentiment': np.float64(2.9977067831832116), 'valuation': np.float64(0.8212658033810041), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-04-03,2026-04-03,603687,16.19,15.38,-5.0,-5.2,77.54402374457231,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6597741979923346), 'sentiment': np.float64(2.9977067831832116), 'valuation': np.float64(0.8916775063723019), 'liquidity': np.float64(2.902315704846787)}",止损(-5%)
2026-04-03,2026-04-03,301201,58.3,61.09,4.79,4.59,77.51671355967962,"{'trend': np.float64(2.8352011964921893), 'momentum': np.float64(3.0), 'quality': np.float64(1.3704819117837732), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.033445255049422), 'liquidity': np.float64(3.0)}",T+1平仓
2026-04-07,2026-04-07,300834,45.29,43.02,-5.0,-5.2,82.93210630195985,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2255911943844944), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7845869275811418), 'liquidity': np.float64(2.9343812907086244)}",止损(-5%)
2026-04-07,2026-04-07,603538,40.84,38.8,-5.0,-5.2,77.68146545896909,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6397478980182547), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8669030510079522), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-04-07,2026-04-07,002038,8.65,8.22,-5.0,-5.2,77.50766222312748,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6585063744800683), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8277271155225615), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-04-07,2026-04-07,300400,27.61,27.35,-0.92,-1.12,77.005315907164,"{'trend': np.float64(1.9488652702640115), 'momentum': np.float64(3.0), 'quality': np.float64(1.399210388473613), 'sentiment': np.float64(1.4278271099917885), 'valuation': np.float64(0.9145782695165824), 'liquidity': np.float64(2.8364954166132343)}",T+1平仓
2026-04-07,2026-04-07,605162,12.8,12.16,-5.0,-5.2,76.72043372365827,"{'trend': np.float64(2.7587970097711434), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6731233777545971), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9657734553467424), 'liquidity': np.float64(2.7107283077122677)}",止损(-5%)
