date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2024-07-31,000044,75.98187204459153,100.0,74.8960382540469,49.22752885225037,3481.3444,3363.5664,-0.03663118314867089
2024-04-29,600064,75.97891037121775,100.0,77.95203566527097,45.65232629457636,5.8719,5.8535,-0.005933568350959612
2024-05-10,600064,75.92416054745362,100.0,74.06903013558181,50.0,5.8903,5.8995,-0.001238110113237038
2024-07-15,600177,75.89897270141404,100.0,70.45528145987207,54.13208063486271,6.3966,6.4238,0.0014522590126003917
2024-07-18,600060,75.78775979683067,100.0,43.41921110621977,85.30345303217919,19.5134,18.413,-0.05919201779290131
2024-08-05,601997,75.70779797696616,100.0,70.52405956699573,53.41459042839219,4.9068,4.9068,-0.0028
2024-05-20,601939,75.68302973260529,100.0,70.37661941314259,53.50404312668464,6.3046,6.3046,-0.0028
2024-07-31,600016,75.6830039446921,100.0,70.14310923009606,53.77638571386159,3.2835,3.228,-0.019702695294655057
2024-05-15,600064,75.66684587149723,100.0,74.54821539267381,48.58323494687131,5.8995,6.1751,0.04391582337486225
2024-07-23,600177,75.65691283078888,100.0,68.78483799795488,55.274065105015616,6.2154,6.306,0.011776696592335205
2024-07-18,601868,75.60366676833063,100.0,76.19856206825867,46.447233481466995,2.0962,2.0671,-0.01668226314282994
2024-04-29,601880,75.49951849311651,100.0,76.53220682579851,45.71082034695679,1.3993,1.3896,-0.009732037447295106
2024-07-18,002936,75.4788442305516,100.0,69.26804082980527,54.11676646706587,1.7541,1.7342,-0.014144849210421315
2024-07-18,002293,75.3472200935888,100.0,64.61990826282116,59.10084067200467,7.0505,6.8136,-0.036400453868520005
2024-09-26,601018,75.24750102251245,100.0,68.56212843528326,54.16918690054438,3.3754,3.8287,0.13149519464359782
2024-09-26,601816,75.09784264287134,100.0,69.43345422612633,52.65377887909045,5.3913,5.7604,0.06566215198560635
2024-04-29,688469,74.99774705815486,100.0,68.23441308233149,53.719008264462815,4.72,4.78,0.009911864406779767
2024-09-26,601366,74.02767451880925,100.0,73.00327098786602,44.921765576853815,5.167,6.1626,0.1898843429456165
